"Ligand: 60823
1c9h_v,9,3.467,0.3852,2.10399,3,3,3,0,0,0,Peptidyl-prolyl cis-trans isomerase FKBP1B,IMMUNE SYSTEM,FKB1B_HUMAN,Associates with the ryanodine receptor (RYR-2) in cardiac muscle sarcoplasmic reticulum and may play a unique physiological role in excitation-contraction coupling in cardiac muscle. There are four molecules of FKBP12.6 per heart muscle RYR. Has the poten,NONE,NONE,,,,"
"
1gxf_v,8,4.231,0.5289,2.07931,7,0,0,1,0,0,Trypanothione reductase,NONE,P28593,Energy production and conversion,NONE,NONE,,,,"
"
1uu9_v,8,3.778,0.4723,2.07831,3,2,2,1,0,0,3-phosphoinositide-dependent protein kinase 1,TRANSFERASE,PDPK1_HUMAN,"Phosphorylates and activates not only PKB/AKT, but also PKA, PKC-zeta, RPS6KA1 and RPS6KB1. May play a general role in signaling processes and in development (By similarity). Isoform 3 is catalytically inactive.",NONE,NONE,,,,"
"
1hze_v,6,3.57,0.595,2.07751,2,3,1,0,0,0,Riboflavin synthase alpha chain,TRANSFERASE,RISA_ECOLI,"Riboflavin synthase is a bifunctional enzyme complex catalyzing the formation of riboflavin from 5-amino-6-(1-D)- ribityl-amino-2,4(1H,3H)-pyrimidinedione and L-3,4-dihydrohy-2- butanone-4-phosphate via 6,7-dimethyl-8-lumazine. The alpha subunit catalyze",NONE,NONE,,,,"
"
1uhk_v,8,3.634,0.4542,2.07193,4,1,2,1,0,0,Aequorin-2,NONE,P02592,Involved in calcium ion binding,NONE,NONE,,,,"
"
1iwj_v,4,3.447,0.8617,2.06915,3,1,0,0,0,0,Camphor 5-monooxygenase,NONE,P00183,"Secondary metabolites biosynthesis, transport and catabolism",NONE,For the relief of nicotine withdrawal symptoms and as an aid to smoking cessation.,,,,"
"
1s9p_v,6,3.731,0.6218,2.05966,4,2,0,0,0,0,Estrogen-related receptor gamma,TRANSCRIPTION,ERR3_HUMAN,Orphan receptor that acts as transcription activator in the absence of bound ligand. Binds specifically to an estrogen response element and activates reporter genes controlled by estrogen response elements (By similarity).,NONE,NONE,,,,"
"
1og6_v,10,3.537,0.3537,2.05515,1,5,2,0,2,0,Oxidoreductase ydhF,NONE,P76187,Involved in oxidoreductase activity,NONE,NONE,,,,"
"
1kwz_v,6,5.613,0.9354,2.05071,0,2,4,0,0,0,Mannose-binding protein A,NONE,P19999,Involved in sugar binding,NONE,NONE,,,,"
"
1ewl_v,6,3.605,0.6008,2.03668,3,3,0,0,0,0,Cruzipain,NONE,P25779,Involved in cysteine-type endopeptidase activity,NONE,NONE,,,,"
"
2ggb_v,6,3.371,0.5618,2.03162,2,3,0,1,0,0,Methionine aminopeptidase,NONE,P0AE18,"Translation, ribosomal structure and biogenesis",NONE,NONE,,,,"
"
1iyl_v,5,3.459,0.6919,2.02984,4,0,0,1,0,0,Glycylpeptide N-tetradecanoyltransferase,NONE,P30418,Involved in glycylpeptide N-tetradecanoyltransferase activity,NONE,NONE,,,,"
"
1fo3_v,7,3.473,0.4962,2.02865,0,4,3,0,0,0,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",NONE,Q9UKM7,"Involved in mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",NONE,NONE,,,,"
"
1ycl_v,7,3.61,0.5157,2.02254,1,3,1,1,1,0,S-ribosylhomocysteine lyase,NONE,O34667,Signal transduction mechanisms,NONE,NONE,,,,"
"
1p62_v,7,3.584,0.5121,2.02008,3,3,1,0,0,0,Deoxycytidine kinase,TRANSFERASE,DCK_HUMAN,"Required for the phosphorylation of the deoxyribonucleosides deoxycytidine (dC), deoxyguanosine (dG) and deoxyadenosine (dA). It is also an essential enzyme for the phosphorylation of numerous nucleoside analogs widely employed as antiviral and chemothera",NONE,NONE,,,,"
"
1k7l_v,8,3.709,0.4636,2.01935,6,2,0,0,0,0,Peroxisome proliferator-activated receptor alpha,TRANSCRIPTION,PPARA_HUMAN,"Receptor that binds peroxisome proliferators such as hypolipidemic drugs and fatty acids. Once activated by a ligand, the receptor binds to a promoter element in the gene for acyl-CoA oxidase and activates its transcription. It therefore controls the pero",NONE,Syndrome X;Lipid metabolism disorder;Non-insulin dependent diabetes;Atherosclerosis;Hypertriglyceridemia;Hyperlipidemia;Cardiovascular disease;Congestive heart failure;Diabetes mellitus;Obesity;Inflammation,,,,"
"
1bvr_v,8,3.918,0.4898,2.01525,5,2,1,0,0,0,Enoyl-[acyl-carrier-protein] reductase [NADH],OXIDOREDUCTASE,INHA_MYCTU,Involved in the resistance against the antituberculosis drugs isoniazid and ethionamide.,NONE,NONE,,,,"
"
1c9k_v,8,3.805,0.4757,2.01309,0,6,2,0,0,0,Bifunctional adenosylcobalamin biosynthesis protein cobU,NONE,Q05599,Coenzyme transport and metabolism,NONE,NONE,,,,"
"
1m0u_v,7,3.527,0.5039,2.00911,1,5,0,1,0,0,Glutathione S-transferase S1,NONE,P41043,"Conjugation of reduced glutathione to a wide number of exogenous and endogenous hydrophobic electrophiles (PubMed:22082028). May be involved in the detoxification of metabolites produced during cellular division and morphogenesis (PubMed:1445191, PubMed:12547198).",NONE,NONE,,,,"
"
1ywq_v,6,3.387,0.5645,2.00778,2,3,0,1,0,0,Nitroreductase family protein,NONE,Q81EW9,Involved in oxidoreductase activity,NONE,NONE,,,,"
"
2gsq_v,9,3.605,0.4006,1.99667,3,3,2,0,1,0,Glutathione S-transferase,NONE,P46088,Involved in glutathione transferase activity,NONE,NONE,,,,"
"
1pl6_v,5,3.623,0.7246,1.9793,2,3,0,0,0,0,Sorbitol dehydrogenase,OXIDOREDUCTASE,DHSO_HUMAN,NONE,NONE,Diabetic complication,,,,"
"
1ivh_v,12,3.69,0.3075,1.97517,2,3,5,0,2,0,"Isovaleryl-CoA dehydrogenase, mitochondrial",NONE,P26440,Lipid transport and metabolism,NONE,NONE,,,,"
"
2fm5_v,7,3.529,0.5042,1.96629,5,1,0,0,0,1,"cAMP-specific 3,5-cyclic phosphodiesterase 4D",HYDROLASE,PDE4D_HUMAN,Regulates the levels of cAMP in the cell.,"Genetic variations in PDE4D might be associated with susceptibility to stroke type 1 (STRK1) [MIM:606799]. A stroke is an acute neurologic event leading to death of neural tissue of the brain and resulting in loss of motor, sensory and/or cognitive function. PubMed:17006457 states that association with stroke has to be considered with caution.",NONE,,,,"
"
1q6s_v,10,3.736,0.3736,1.961,7,1,0,0,2,0,Tyrosine-protein phosphatase non-receptor type 1,HYDROLASE,PTN1_HUMAN,May play an important role in CKII- and p60c-src-induced signal transduction cascades (By similarity).,NONE,NONE,,,,"
"
1gp6_v,8,3.535,0.4419,1.95558,1,4,2,0,0,1,Leucoanthocyanidin dioxygenase,NONE,Q96323,Involved in leucocyanidin oxygenase activity,NONE,NONE,,,,"
"
1iwi_v,4,3.406,0.8514,1.95227,3,1,0,0,0,0,Cytochrome P450-cam,NONE,P00183,"Secondary metabolites biosynthesis, transport and catabolism",NONE,For the relief of nicotine withdrawal symptoms and as an aid to smoking cessation.,,,,"
"
2bwn_v,10,3.721,0.3721,1.95067,3,3,0,2,1,1,5-aminolevulinate synthase,NONE,P18079,NONE,NONE,NONE,,,,"
"
1ef3_v,6,3.59,0.5983,1.92375,2,3,1,0,0,0,Aldose reductase,OXIDOREDUCTASE,ALDR_HUMAN,Catalyzes the NADPH-dependent reduction of a wide variety of carbonyl-containing compounds to their corresponding alcohols with a broad range of catalytic efficiencies.,"In diabetes and galactosemia, increased AR activity leads to high levels of sorbitol and galactitol, respectively, in the cells of many tissues. Accumulation of sugar alcohols has been shown to cause osmotic cataracts in the lens. AR is also thought to play a key role in diabetic complications of three other target tissues, namely, nerve, kidney and retina.",Neuropathy;Diabetic neuropathy;Diabetic foot ulcer;Diabetic complication;Diabetic nephropathy;Retinopathy;Ocular disease;Central nervous system disease;Diabetic retinopathy;Diabetes mellitus;Diabetic cataract;Cataract,,,,"
"
2can_v,10,3.686,0.3686,1.92211,2,4,0,1,2,1,"Ornithine aminotransferase, mitochondrial",TRANSFERASE,OAT_HUMAN,NONE,Defects in OAT are the cause of hyperornithinemia with gyrate atrophy of choroid and retina (HOGA) [MIM:258870]. HOGA is a slowly progressive blinding autosomal recessive disorder.,Cancer,,,,"
"
1jao_v,4,3.381,0.8452,1.92116,1,1,2,0,0,0,Neutrophil collagenase,COMPLEX (METALLOPROTEASE/INHIBITOR),MMP8_HUMAN,"Can degrade fibrillar type I, II, and III collagens.",NONE,NONE,,,,"
"
1y57_v,7,3.71,0.53,1.92105,4,1,1,1,0,0,Proto-oncogene tyrosine-protein kinase Src,TRANSFERASE,SRC_HUMAN,NONE,NONE,Hypercalcemia;Cancer;Osteoporosis;Cerebrovascular ischemia;Bone metastases;Metastasis;Solid tumor,,,,"
"
1wkr_v,9,3.829,0.4255,1.89475,3,3,3,0,0,0,Polyporopepsin,NONE,P17576,NONE,NONE,NONE,,,,"
"
1y6r_v,8,3.542,0.4428,1.88624,2,1,4,1,0,0,5-methylthioadenosine/S-adenosylhomocysteine nucleosidase,HYDROLASE,MTNN_ECOLI,"Catalyzes the irreversible cleavage of the glycosidic bond in both 5-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH/AdoHcy) to adenine and the corresponding thioribose, 5-methylthioribose and S-ribosylhomocysteine, respectively. Can also use",NONE,Bacterial infection,,,,"
"
1sm2_v,6,3.662,0.6103,1.88477,4,2,0,0,0,0,Tyrosine-protein kinase ITK/TSK,NONE,Q08881,Involved in protein kinase activity,NONE,NONE,,,,"
"
1uym_v,8,3.558,0.4447,1.87495,5,1,1,0,0,1,Heat shock protein HSP 90-beta,NONE,P08238,"Posttranslational modification, protein turnover, chaperones",NONE,NONE,,,,"
"
1d4f_v,6,3.588,0.598,1.87069,0,3,3,0,0,0,Adenosylhomocysteinase,NONE,P10760,Coenzyme transport and metabolism,NONE,NONE,,,,"
"
1sha_v,7,3.383,0.4833,1.86534,3,1,1,0,1,1,Tyrosine-protein kinase transforming protein Src,NONE,P00524,"This phosphoprotein, required for both the initiation and the maintenance of neoplastic transformation, is a protein kinase that catalyzes the phosphorylation of tyrosine residues in vitro.",NONE,NONE,,,,"
"
6cox_v,7,3.627,0.5182,1.8647,4,1,1,0,0,1,Prostaglandin G/H synthase 2,NONE,Q05769,Involved in peroxidase activity,NONE,NONE,,,,"
"
1jee_v,9,3.814,0.4238,1.84483,0,5,2,0,2,0,Sulfate adenylyltransferase,NONE,P08536,Inorganic ion transport and metabolism,NONE,NONE,,,,"
"
1nq1_v,7,3.669,0.5241,1.84468,4,1,1,0,1,0,Thyroid hormone receptor beta,NONE,P10828,"Nuclear hormone receptor that can act as a repressor or activator of transcription. High affinity receptor for thyroid hormones, including triiodothyronine and thyroxine.",NONE,NONE,,,,"
"
1rqi_v,7,3.849,0.5498,1.82701,2,3,0,0,2,0,Geranyltranstransferase,NONE,P22939,"Posttranslational modification, protein turnover, chaperones",NONE,NONE,,,,"
"
1y6b_v,7,3.632,0.5188,1.82637,4,2,1,0,0,0,Vascular endothelial growth factor receptor 2,TRANSFERASE,VGFR2_HUMAN,"Receptor for VEGF or VEGFC. Has a tyrosine-protein kinase activity. The VEGF-kinase ligand/receptor signaling system plays a key role in vascular development and regulation of vascular permeability. In case of HIV-1 infection, the interaction with extrace",NONE,Angiogenesis disorder;Melanoma;Cancer;Non-small-cell lung cancer;Renal cell carcinoma;Colorectal tumor;Ocular disease;Age related macular degeneration;Solid tumor,,,,"
"
1ekv_v,8,3.675,0.4594,1.82599,2,3,2,0,1,0,"Branched-chain-amino-acid aminotransferase, mitochondrial",NONE,O15382,Amino acid transport and metabolism,NONE,For nutritional supplementation and for treating dietary shortage or imbalance.,,,,"
"
1bj0_v,8,3.472,0.434,1.82479,4,1,2,1,0,0,Tetracycline repressor protein class D,NONE,P0ACT4,TetR is the repressor of the tetracycline resistance element; its N-terminal region forms a helix-turn-helix structure and binds DNA. Binding of tetracycline to TetR reduces the repressor affinity for the tetracycline resistance gene (tetA) promoter operator sites.,NONE,NONE,,,,"
"
1dqs_v,8,3.603,0.4504,1.82447,1,4,1,0,2,0,Pentafunctional AROM polypeptide,NONE,P07547,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1dnp_v,5,3.344,0.6687,1.82292,1,1,2,0,1,0,Deoxyribodipyrimidine photo-lyase,NONE,P00914,Involved in DNA photolyase activity,NONE,NONE,,,,"
"
1pmp_v,8,4.282,0.5352,1.81362,6,1,0,0,1,0,Myelin P2 protein,NONE,P02690,Involved in binding and lipid transport,NONE,NONE,,,,"
"
2udp_v,10,3.888,0.3888,1.81039,1,5,2,0,2,0,UDP-glucose 4-epimerase,NONE,P09147,Cell wall/membrane/envelope biogenesis,NONE,NONE,,,,"
"
1red_v,6,3.35,0.5583,1.7956,2,2,2,0,0,0,"Endo-1,4-beta-xylanase 2",NONE,P36217,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,NONE,,,,"
"
1bsj_v,6,3.659,0.6098,1.79367,4,2,0,0,0,0,Peptide deformylase,NONE,P0A6K3,"Translation, ribosomal structure and biogenesis",NONE,NONE,,,,"
"
5rhn_v,9,4.04,0.4489,1.78101,2,5,2,0,0,0,Histidine triad nucleotide-binding protein 1,NONE,P80912,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1ela_v,8,3.814,0.4767,1.7783,4,1,2,1,0,0,Chymotrypsin-like elastase family member 1,NONE,P00772,Involved in protease activity,NONE,NONE,,,,"
"
2bln_v,9,3.429,0.3811,1.76169,1,3,3,0,2,0,Bifunctional polymyxin resistance protein arnA,NONE,P77398,Cell wall/membrane/envelope biogenesis,NONE,NONE,,,,"
"
1ev9_v,9,3.545,0.3939,1.75422,1,3,2,0,3,0,Glutathione S-transferase alpha-1,NONE,P00502,Involved in glutathione transferase activity,NONE,NONE,,,,"
"
2ojj_v,7,3.613,0.5162,1.75381,5,1,1,0,0,0,Mitogen-activated protein kinase 1,TRANSFERASE,MK01_HUMAN,"Involved in both the initiation and regulation of meiosis, mitosis, and postmitotic functions in differentiated cells by phosphorylating a number of transcription factors such as ELK1. Phosphorylates EIF4EBP1; required for initiation of translation. Phosp",NONE,NONE,,,,"
"
1mrn_v,11,3.909,0.3554,1.74755,0,4,2,0,3,2,Thymidylate kinase,NONE,O05891,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1utt_v,5,3.362,0.6723,1.73787,2,3,0,0,0,0,Macrophage metalloelastase,HYDROLASE,MMP12_HUMAN,"May be involved in tissue injury and remodeling. Has significant elastolytic activity. Can accept large and small amino acids at the P1 site, but has a preference for leucine. Aromatic or hydrophobic residues are preferred at the P1 site, with small hydr",NONE,Chronic obstructive pulmonary disease,,,,"
"
1xws_v,7,3.426,0.4894,1.72553,3,1,2,1,0,0,Proto-oncogene serine/threonine-protein kinase Pim-1,TRANSFERASE,PIM1_HUMAN,Plays a role in signal transduction in blood cells. Contributes to both cell proliferation and survival and thus provide a selective advantage in tumorigenesis. May affect the structure or silencing of chromatin by phosphorylating HP1 gamma/CBX3.,NONE,Cancer,,,,"
"
1q3e_v,8,3.562,0.4452,1.72539,0,4,3,0,1,0,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2,NONE,Q9JKA9,Signal transduction mechanisms,NONE,NONE,,,,"
"
1a05_v,6,3.543,0.5906,1.72329,1,3,0,0,2,0,3-isopropylmalate dehydrogenase,NONE,Q56268,Energy production and conversion,NONE,NONE,,,,"
"
1krv_v,7,3.329,0.4756,1.71756,1,2,3,1,0,0,Galactoside O-acetyltransferase,NONE,P07464,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1fls_v,6,3.637,0.6062,1.70312,4,1,1,0,0,0,Collagenase 3,HYDROLASE,MMP13_HUMAN,Degrades collagen type I. Does not act on gelatin or casein. Could have a role in tumoral process.,Defects in MMP13 are the cause of spondyloepimetaphyseal dysplasia type 2 (SEMD2) [MIM:602111]; also known as spondyloepimetaphyseal dysplasia type Missouri. SEMDs are a heterogeneous group of skeletal disorders characterized by defective growth and modeling of the spine and long bones. The SEMDs are distinguished from the spondylometaphyseal dysplasias and the spondyloepiphyseal dysplasias by the combined involvement of the epiphyses and metaphyses. The 3 disorders have malformations of the vertebrae in common.,NONE,,,,"
"
2bkv_v,5,3.544,0.7088,1.70234,0,3,1,0,1,0,Glucosamine-6-phosphate deaminase 1,NONE,O35000,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1q65_v,6,3.38,0.5634,1.70092,2,1,3,0,0,0,Queuine tRNA-ribosyltransferase,NONE,P28720,"Translation, ribosomal structure and biogenesis",NONE,NONE,,,,"
"
5tln_v,6,3.411,0.5685,1.7007,2,1,3,0,0,0,Thermolysin,NONE,P00800,Extracellular zinc metalloprotease.,NONE,NONE,,,,"
"
2w1g_v,5,3.332,0.6664,1.6972,2,2,1,0,0,0,Serine/threonine-protein kinase 6,NONE,O14965,Involved in protein kinase activity,NONE,NONE,,,,"
"
1tdi_v,9,3.75,0.4167,1.69312,1,5,1,1,1,0,Glutathione S-transferase A3,NONE,Q16772,Involved in glutathione transferase activity,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance",,,,"
"
1di9_v,5,3.408,0.6815,1.68059,3,2,0,0,0,0,Mitogen-activated protein kinase 14,NONE,Q16539,Involved in MAP kinase activity,NONE,NONE,,,,"
"
1u4g_v,9,3.644,0.4049,1.67541,2,2,2,1,1,1,Pseudolysin,NONE,P14756,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1ig0_v,7,3.272,0.4674,1.67477,2,2,2,1,0,0,Thiamine pyrophosphokinase,NONE,P35202,"Essential protein, it is the only enzyme in yeast capable of synthesizing thiamine pyrophosphate (TPP).",NONE,NONE,,,,"
"
1ix6_v,7,3.371,0.4815,1.66877,2,3,0,0,1,1,Aspartate aminotransferase,NONE,P00509,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1axj_v,9,3.413,0.3792,1.66323,1,4,3,1,0,0,FMN-binding protein,NONE,Q46604,Involved in FMN binding,NONE,NONE,,,,"
"
1pth_v,6,3.416,0.5693,1.65603,3,0,3,0,0,0,Prostaglandin G/H synthase 1,NONE,P05979,Involved in peroxidase activity,NONE,NONE,,,,"
"
1x84_v,6,3.703,0.6171,1.65461,2,2,0,0,2,0,Isopentenyl-diphosphate Delta-isomerase,NONE,Q46822,"Secondary metabolites biosynthesis, transport and catabolism",NONE,NONE,,,,"
"
1i2k_v,5,3.512,0.7025,1.64336,2,2,0,0,1,0,Aminodeoxychorismate lyase,NONE,P28305,Involved in catalytic activity,NONE,NONE,,,,"
"
1qy8_v,9,3.791,0.4212,1.64104,4,3,2,0,0,0,Endoplasmin,NONE,P41148,"Molecular chaperone that functions in the processing and transport of secreted proteins. When associated with CNPY3, required for proper folding of Toll-like receptors. Functions in endoplasmic reticulum associated degradation (ERAD). Has ATPase activity (By similarity).",NONE,NONE,,,,"
"
1fki_v,8,3.877,0.4846,1.63344,5,3,0,0,0,0,Peptidyl-prolyl cis-trans isomerase FKBP1A,CIS-TRANS ISOMERASE,FKB1A_HUMAN,"May play a role in modulation of ryanodine receptor isoform-1 (RYR-1), a component of the calcium release channel of skeletal muscle sarcoplasmic reticulum. There are four molecules of FKBP12 per skeletal muscle RYR. PPIases accelerate the folding of prot",NONE,NONE,,,,"
"
1poc_v,5,3.218,0.6435,1.63186,2,3,0,0,0,0,Phospholipase A2,NONE,P00630,PLA2 catalyzes the calcium-dependent hydrolysis of the 2-acyl groups in 3-sn-phosphoglycerides.,NONE,NONE,,,,"
"
1u6s_v,8,3.607,0.4508,1.62828,5,3,0,0,0,0,3-oxoacyl-[acyl-carrier-protein] synthase 3,NONE,P0A574,Lipid transport and metabolism,NONE,NONE,,,,"
"
1dfo_v,10,3.515,0.3515,1.62665,1,4,5,0,0,0,Serine hydroxymethyltransferase,NONE,P0A827,Amino acid transport and metabolism,NONE,NONE,,,,"
"
1vtk_v,8,3.768,0.4709,1.62017,1,4,2,0,1,0,Thymidine kinase,TRANSFERASE,KITH_HHV11,"In latent infection, may allow the virus to be reactivated and to grow in cells lacking a high concentration of phosphorylated nucleic acid precursors, such as nerve cells that do not replicate their genome (By similarity).",NONE,Leukemia;Viral infection;Glioma;Cancer;Herpes simplex virus infection;Solid tumor;Varicella zoster virus infection;Liver tumor;HIV infection;Brain tumor;Graft versus host disease;Prostate tumor;Pancreas tumor;Melanoma;Cytomegalovirus infection;Ovary tumor,,,,"
"
1ot7_v,7,3.488,0.4983,1.6129,4,2,0,0,1,0,Bile acid receptor,NONE,Q62735,"Ligand-activated transcription factor. Receptor for bile acids (BAs) such as chenodeoxycholic acid (CDCA), lithocholic acid, deoxycholic acid (DCA) and allocholic acid (ACA). Plays a essential role in BA homeostasis through the regulation of genes involved in BA synthesis, conjugation and enterohepatic circulation. Also regulates lipid and glucose homeostasis and is involved innate immune response. The FXR-RXR heterodimer binds predominantly to farnesoid X receptor response elements (FXREs) containing two inverted repeats of the consensus sequence 5'-AGGTCA-3' in which the monomers are spaced by 1 nucleotide (IR-1) but also to tandem repeat DR1 sites with lower affinity, and can be activated by either FXR or RXR-specific ligands. It is proposed that monomeric nuclear receptors such as NR5A2/LRH-1 bound to coregulatory nuclear responsive element (NRE) halfsites located in close proximity to FXREs modulate transcriptional activity. In the liver activates transcription of the corepressor NR0B2 thereby indirectly inhibiting CYP7A1 and CYP8B1 (involved in BA synthesis) implicating at least in part histone demethylase KDM1A resulting in epigenomic repression, and SLC10A1/NTCP (involved in hepatic uptake of conjugated BAs). Activates transcription of the repressor MAFG (involved in regulation of BA synthesis). Activates transcription of SLC27A5/BACS and BAAT (involved in BA conjugation), ABCB11/BSEP (involved in bile salt export) by directly recruiting histone methyltransferase CARM1, and ABCC2/MRP2 (involved in secretion of conjugated BAs) and ABCB4 (involved in secretion of phosphatidylcholine in the small intestine). Activates transcription of SLC27A5/BACS and BAAT (involved in BA conjugation), ABCB11/BSEP (involved in bile salt export) by directly recruiting histone methyltransferase CARM1, and ABCC2/MRP2 (involved in secretion of conjugated BAs) and ABCB4 (involved in secretion of phosphatidylcholine in the small intestine). In the intestine activates FGF19 expression and secretion leading to hepatic CYP7A1 repression. The function also involves the coordinated induction of hepatic KLB/beta-klotho expression. Regulates transcription of liver UGT2B4 and SULT2A1 involved in BA detoxification; binding to the UGT2B4 promoter seems to imply a monomeric transactivation independent of RXRA. Modulates lipid homoestasis by activating liver NR0B2/SHP-mediated repression of SREBF1 (involved in de novo lipogenesis), expression of PLTP (involved in HDL formation), SCARB1 (involved in HDL hepatic uptake), APOE, APOC1, APOC4, PPARA (involved in beta-oxidation of fatty acids), VLDLR and SDC1 (involved in the hepatic uptake of LDL and IDL remnants), and inhibiting expression of MTTP (involved in VLDL assembly). Increases expression of APOC2 (promoting lipoprotein lipase activity implicated in triglyceride clearance). Transrepresses APOA1 involving a monomeric competition with NR2A1 for binding to a DR1 element. Also reduces triglyceride clearance by inhibiting expression of ANGPTL3 and APOC3 (both involved in inhibition of lipoprotein lipase). Involved in glucose homeostasis by modulating hepatic gluconeogenesis through activation of NR0B2/SHP-mediated repression of respective genes. Modulates glycogen synthesis (inducing phosphorylation of glycogen synthase kinase-3). Modulates glucose-stimulated insulin secretion and is involved in insulin resistance. Involved in intestinal innate immunity. Plays a role in protecting the distal small intestine against bacterial overgrowth and preservation of the epithelial barrier. Down-regulates inflammatory cytokine expression in several types of immune cells including macrophages and mononuclear cells. Mediates trans-repression of TLR4-induced cytokine expression; the function seems to require its sumoylation and prevents N-CoR nuclear receptor corepressor clearance from target genes such as IL1B and NOS2. Involved in the TLR9-mediated protective mechanism in intestinal inflammation. Plays an anti-inflammatory role in liver inflammation; proposed to inhibit proinflammatory (but not antiapoptotic) NF-kappa-B signaling.",NONE,NONE,,,,"
"
1bgq_v,8,3.691,0.4614,1.61217,4,3,1,0,0,0,ATP-dependent molecular chaperone HSP82,NONE,P02829,"Posttranslational modification, protein turnover, chaperones",NONE,NONE,,,,"
"
1u59_v,7,3.618,0.5168,1.60518,4,1,2,0,0,0,Tyrosine-protein kinase ZAP-70,TRANSFERASE,ZAP70_HUMAN,"Plays a role in T-cell development and lymphocyte activation. Essential for TCR-mediated IL-2 production. Isoform 1 induces TCR-mediated signal transduction, isoform 2 does not.",Defects in ZAP70 are the cause of selective T-cell defect (STD) [MIM:176947]. STD is an autosomal recessive form of severe combined immunodeficiency characterized by a selective absence of CD8-type T-cells.,Transplant rejection;Immune disorder,,,,"
"
1q0b_v,10,3.758,0.3758,1.602,0,6,2,0,2,0,Kinesin-like protein KIF11,CELL CYCLE,KIF11_HUMAN,Motor protein required for establishing a bipolar spindle. Blocking of KIF11 prevents centrosome migration and arrest cells in mitosis with monoastral microtubule arrays.,NONE,Melanoma;Hodgkins disease;Acute leukemia;Breast tumor;Head and neck tumor;Hepatocellular carcinoma;Ovary tumor;Prostate tumor;Solid tumor;Non-Hodgkin lymphoma;Cancer;Non-small-cell lung cancer;Renal cell carcinoma;Colorectal tumor,,,,"
"
1ms6_v,7,3.508,0.5012,1.59147,3,2,2,0,0,0,Cathepsin S,HYDROLASE,CATS_HUMAN,Thiol protease. Key protease responsible for the removal of the invariant chain from MHC class II molecules. The bond- specificity of this proteinase is in part similar to the specificities of cathepsin L and cathepsin N.,NONE,Psoriasis;Arteriosclerosis;Pain;Rheumatoid arthritis;Autoimmune disease;Allergy;Inflammation;Asthma;Multiple sclerosis;Immune disorder,,,,"
"
1iiu_v,8,4.352,0.544,1.58862,8,0,0,0,0,0,Retinol-binding protein 4,NONE,P41263,"Delivers retinol from the liver stores to the peripheral tissues. In plasma, the RBP-retinol complex interacts with transthyretin, this prevents its loss by filtration through the kidney glomeruli.",NONE,NONE,,,,"
"
1uum_v,7,3.648,0.5211,1.58127,3,2,2,0,0,0,"Dihydroorotate dehydrogenase, mitochondrial",NONE,Q63707,Nucleotide transport and metabolism,NONE,NONE,,,,"
"
1fk4_v,8,3.906,0.4883,1.57741,6,2,0,0,0,0,Non-specific lipid-transfer protein,NONE,P19656,Involved in lipid binding,NONE,NONE,,,,"
"
1kg8_v,6,3.436,0.5726,1.57535,6,0,0,0,0,0,Bacteriorhodopsin,NONE,P02945,Involved in ion channel activity,NONE,NONE,,,,"
"
2vj7_v,11,3.415,0.3104,1.57437,5,2,3,1,0,0,Beta-secretase 1,HYDROLASE,BACE1_HUMAN,"Responsible for the proteolytic processing of the amyloid precursor protein (APP). Cleaves at the N-terminus of the A-beta peptide sequence, between residues 671 and 672 of APP, leads to the generation and extracellular release of beta-cleaved soluble APP",NONE,Alzheimers disease,,,,"
"
2cbf_v,7,3.467,0.4953,1.56924,2,3,2,0,0,0,Cobalt-precorrin-4 C(11)-methyltransferase,NONE,O87696,Coenzyme transport and metabolism,NONE,NONE,,,,"
"
1lv2_v,7,3.767,0.5382,1.56922,5,1,0,0,1,0,Hepatocyte nuclear factor 4-gamma,NONE,Q14541,Involved in transcription factor activity,NONE,NONE,,,,"
"
7std_v,9,4.223,0.4693,1.56915,7,1,1,0,0,0,Scytalone dehydratase,NONE,P56221,Involved in hydro-lyase activity,NONE,NONE,,,,"
"
1qfs_v,6,3.361,0.5601,1.56598,3,3,0,0,0,0,Prolyl endopeptidase,NONE,P23687,Cleaves peptide bonds on the C-terminal side of prolyl residues within peptides that are up to approximately 30 amino acids long.,NONE,NONE,,,,"
"
2dc6_v,7,3.339,0.477,1.56104,4,2,1,0,0,0,Cathepsin B,NONE,P07688,Thiol protease which is believed to participate in intracellular degradation and turnover of proteins. Has also been implicated in tumor invasion and metastasis.,NONE,NONE,,,,"
"
