Gene.symbol,logFC,P.Value
HMGCLL1,0.2893385,0.161395912
PSMD12,-0.39063775,0.161405223
,0.304881,0.161527628
,0.28705975,0.161537122
,0.30736775,0.161564689
ZNF500,0.30733675,0.161640162
PRB3,0.29623475,0.161683932
WDR53,-0.28145675,0.161729558
LOC441666,-0.2897825,0.161818444
,-0.302687,0.16186426
,-0.30743325,0.161878508
C17orf80,-0.29108725,0.161901119
CLDN19,0.36137925,0.162005091
SIPA1L1,-0.2879275,0.16213519
MGARP,0.274558,0.162195353
LINC01599,-0.43354625,0.162197939
TARS,0.334748,0.162284968
ZIK1,-0.31581125,0.162290403
THAP5,-0.46985075,0.162294201
,0.33299425,0.162415725
AP4B1,-0.40245625,0.162490985
LOC101927830///TMLHE-AS1,-0.3649985,0.162578527
LOC101927830///TMLHE-AS1,-0.3649985,0.162578527
,0.3403685,0.162619076
OR1S2,0.38664825,0.162639511
MIR375,0.3498165,0.162672604
TC2N,-0.28392025,0.162673422
TRIP4,-0.383229,0.162676501
PYGM,-0.3198445,0.162680772
RNASE13,-0.28054075,0.162697547
SNAI2,0.3353785,0.162733725
SNORA3A,-1.14718,0.162736345
IDUA,0.30706625,0.162815489
STKLD1,0.3811945,0.162881079
BACH1,-0.30116475,0.162886345
,0.278076,0.162890337
MUT,-0.49026,0.162931139
MYCNOS,-0.313653,0.162962536
AEN,-0.27895275,0.162969686
,0.41463375,0.163000393
SLC25A37,0.27265,0.163038321
WLS,-0.47656975,0.163040222
DNAI2,0.32627175,0.163058389
HIST1H2AL///HIST1H2AL,0.2756245,0.163089176
MAP2K6,-0.87769225,0.163112924
UQCC1,0.30449075,0.16313788
,-0.28443925,0.163169284
ZNF473,-0.33961125,0.163206944
NYAP2,0.2715425,0.163248584
IL17RA,-0.2816375,0.163329085
L1CAM,0.30751325,0.163341074
,-0.374698,0.163347131
,-0.275621,0.163355133
UBL5,-0.29752575,0.163358382
RMI2,0.4007245,0.163359388
,-0.303059,0.163381364
CRK,-0.318198,0.163409336
TMEM31,-0.26333625,0.163410033
LOC729080///GCSH,-0.33300625,0.163468386
NECAB2,-0.47620775,0.163470664
,-0.56881275,0.16350386
DPYD,-0.292295,0.163514092
ANKRD13B,0.2921525,0.16351456
INPP5D,-0.3483575,0.16351816
SLC25A6,0.326915,0.163574568
SLC25A6,0.326915,0.163574568
SPRR1B,0.3449065,0.163588116
,0.56737675,0.163595549
,0.40258325,0.163612732
PEMT,0.38531125,0.163640354
SLC6A12,0.47172475,0.163685121
KMT5C,0.30985875,0.163695308
,0.3347715,0.163724803
STARD3,-0.28850325,0.163727286
,0.31700475,0.163755748
ZNF22,0.28415575,0.163772887
MIR183,-0.38920225,0.163832651
EEPD1///EEPD1,-0.3869445,0.163839652
,-0.515557,0.163910445
RNF222,0.28711125,0.163944417
KIR2DS5///KIR2DS3///KIR2DS5///KIR2DS3,-0.32442975,0.16395777
METRNL,-0.40464625,0.163978496
,-0.350821,0.164007062
,0.30902825,0.164038236
,-0.31882775,0.164040456
SOX1,0.33761275,0.164075909
VPS35,-0.40848325,0.164082356
BCOR///BCOR,-0.279942,0.164112349
CYLC2,-0.27837575,0.164127343
TIMM17B,0.29110125,0.164140332
CHRM5,-0.2866355,0.164153956
,0.329783,0.164172983
JARID2,-0.2735725,0.164183416
,0.370754,0.164190373
,0.54514025,0.164194458
PPP4R4,-0.37258275,0.164235187
SP110,-0.31222,0.16425064
NOL8,-0.48022425,0.164262506
MRPL2,0.2778545,0.164304666
FAM87B///FAM87A,-0.2692315,0.164359872
,0.34299275,0.164437354
GNRH2,0.359959,0.164467365
,0.319813,0.164475448
NOX4,0.3034345,0.164486809
AHNAK,-0.356834,0.16450329
ZBTB46,0.36072475,0.164511507
,0.3392605,0.164552724
SPG20-AS1,0.3002475,0.164598071
HSP90B1,-0.565256,0.164608998
GINS2,0.32344575,0.164630763
FBRSL1,0.31990375,0.164654039
ADSS,-0.5083305,0.164662041
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4,-0.4405275,0.164669945
,0.27562125,0.164677902
,-0.294025,0.164714312
SST,0.3528015,0.164732139
PDLIM1,0.76096125,0.16473445
BBS5,0.27473725,0.164737302
HES5,0.34971375,0.164808531
,0.34085625,0.164813118
MT1M,0.28560575,0.164817689
C1orf189,-0.3006105,0.164818151
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5,0.328983,0.164819869
ADAMTSL4,-0.371312,0.164842795
,0.39368375,0.16487098
,0.31935025,0.164946668
SMAD3,0.414912,0.164949453
TNFRSF14,-0.3228565,0.164962951
,-0.270222,0.164975567
ZNF480,-0.51937225,0.164988252
THADA,-0.418662,0.164993072
GPATCH1,-0.28716525,0.165097066
SIAH3,0.3391035,0.165164423
BTBD10,-0.44892325,0.165173632
,0.4813005,0.16518135
ADGRG7,0.296241,0.165200908
ITIH2,-0.305315,0.165204403
ANAPC5,0.303912,0.165237321
SRSF2,-0.34971625,0.165241243
,-0.2865565,0.165255222
FAM27B///FAM27C,0.4541915,0.165329324
DHX29,0.38470325,0.165380728
OR5E1P,-0.27592175,0.165414822
,0.404827,0.165516733
VPS26A,-0.32450075,0.165563537
FAM89B,0.276545,0.16556954
GOPC,-0.519999,0.165571505
,0.36687775,0.165614693
,-0.26173875,0.165616037
PPP2R2C,0.27832375,0.165646732
,-0.48174775,0.165659276
GLB1,0.34248575,0.165680548
RNF168,-0.3685975,0.16569837
RPLP1,0.2923225,0.165710995
OSBPL8,-0.46638,0.165717296
LOC107987457///PPP1R18,-0.285725,0.165719238
PITPNM2,0.38291975,0.16573422
,0.4372975,0.165757987
,0.508693,0.165818765
WFDC12,-0.402787,0.165860558
XKR8,-0.3629565,0.16586281
FANCF///FANCF,-0.3786355,0.165866828
PALB2,0.35922925,0.165869105
TSC22D1,0.2681455,0.165876916
PPP1R14D,0.28860725,0.16589357
RAB43,-0.390041,0.165899763
NPM1,-0.4602295,0.165913164
,0.3032645,0.165969406
SPI1,-0.3105975,0.166012557
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,-0.2619775,0.166042058
FAM138E///FAM138D///FAM138C///FAM138B///FAM138A///FAM138F,0.2645225,0.166085735
ZNF816-ZNF321P///ZNF321P,-0.36115325,0.166090241
C8orf44-SGK3///C8orf44,-0.42863575,0.166102641
SEPN1,0.311095,0.16613694
MED20,-0.38698225,0.166154523
CRYBB3,0.31910025,0.16616274
MAGEC3,0.30052225,0.16625164
,-0.29734875,0.166308143
SLC35B4,0.40235525,0.166348019
,0.27696125,0.166381271
,0.29109625,0.16639937
ZNF644,-0.51742125,0.166447802
CNN2,-0.354785,0.166470281
EGF,0.46919525,0.166503361
ZNF98///ZNF492///ZNF85,-0.29740225,0.16653133
THOP1,0.3401985,0.166561638
RNF138,-0.28701975,0.166568006
,-0.292563,0.166574876
MYOZ2,0.27525275,0.166620423
,-0.2708455,0.16662431
BTC,0.2938715,0.166636753
LPL,-0.28585075,0.166657336
CD177,-1.04296525,0.166675093
,0.3200285,0.166679663
CCDC47,-0.44617425,0.166702001
EIF1AX,-0.43816625,0.166767713
KIAA0430,0.388225,0.166786865
TCAIM,-0.4511885,0.166788697
SLC25A10,0.32548675,0.166802085
MRPL9,0.355611,0.166832393
WDR89,0.3727245,0.166874799
FAM231B///FAM231A,0.28077125,0.166911823
TMEM62,-0.345209,0.166974754
,-0.413613,0.166985429
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,-0.3041475,0.167249366
ZC3H8,-0.28929225,0.167251365
,0.3538635,0.167251598
ADRB1,0.341151,0.167259574
FAM102A,-0.362111,0.167305016
POU6F2,0.37932575,0.167350668
KRTAP24-1,0.280544,0.16746616
,-0.28112425,0.167499294
LOC100134868,0.3789425,0.167510563
,0.29976775,0.167515962
LSM14B,-0.31379425,0.167517533
SPACA5B///SPACA5,-0.3574965,0.167558717
,-0.2973675,0.167561477
NAT6///HYAL3,0.33909325,0.167780615
NUMB,-0.3165275,0.167786078
GGNBP1,-0.30809225,0.167793974
DNM3,0.5438355,0.16781578
RAD51,0.298333,0.167901044
TRRAP,-0.3582555,0.167952083
LGALS17A,0.263924,0.167961943
NF1,-0.471335,0.167961999
NF1,-0.471335,0.167961999
C14orf93,-0.29412975,0.167971067
MIR148B,-0.340523,0.167982204
RPPH1,-0.53077,0.168109711
,0.285302,0.168117749
ZNF208,-0.4761335,0.168132411
CTAGE8///CTAGE4///CTAGE11P///CTAGE9///CTAGE15///CTAGE6,-0.27196575,0.168183313
TNFAIP6,-0.6660625,0.168229401
MARCH7,-0.39426,0.168232874
SENP2,-0.33346875,0.168253054
GPR182,0.30070175,0.168313505
SURF4,0.3189695,0.168340121
CYP1B1-AS1,-0.496441,0.168396501
ZNF326,-0.37434625,0.168410952
FLJ38576,0.26529375,0.168437627
,0.27466375,0.168469076
,-0.4094875,0.168477159
LCN1,-0.4019645,0.16849832
,-0.3096495,0.168515071
,-0.310476,0.168532007
IL18RAP,-0.4975725,0.168534419
KY,-0.38592175,0.168579991
RASGRP1,-0.36261075,0.168606569
UBASH3A,-0.43260725,0.16864216
TAS2R19,-0.56570075,0.168643516
EIF4E3,-0.38313,0.168662628
,-0.4822385,0.168711772
RHOH,-0.406486,0.168725472
MAGT1,-0.2655165,0.168732337
HIST3H2A,0.3155125,0.168747156
,-0.36369225,0.168750942
ERVFRD-1,0.2783915,0.168806712
CPNE7,0.27930125,0.168875339
,0.271,0.168898894
CNIH4,-0.330569,0.168907671
GOLGA7,-0.3105825,0.168924454
LOC643406///LINC00654,-0.307629,0.168947617
CEBPD,-0.4021725,0.168951263
,0.4977535,0.168973727
TBC1D30,-0.4032355,0.168981368
SET,-0.39266725,0.169012847
NDUFA10,0.34080775,0.169070008
PLCH1,0.31966125,0.169084403
MT4,0.26959675,0.169125792
VN1R2,0.333333,0.169136019
EFCAB12,-0.48008075,0.169249416
TKFC,0.2639365,0.169250889
MYL6B,0.28948025,0.169268888
,0.33723325,0.169288039
RNF183,0.375283,0.169321124
MYO5A,-0.6056245,0.169402685
FGD4,-0.5969855,0.169428829
,0.29044475,0.169458874
DCLRE1C,-0.3568225,0.16953421
SIGLEC17P,0.28717425,0.169573052
TP53I3,-0.293491,0.169657051
OR5M8,0.26632975,0.169697933
CTNNA2,0.3428345,0.169745381
,0.33671075,0.169797216
KRTAP21-1,-0.309929,0.169811378
C14orf159///PIGF,-0.3694275,0.169811727
BCKDHA,0.2929215,0.169967546
,0.5243565,0.170052792
DGAT1,-0.30452825,0.170059381
DGAT1,-0.30452825,0.170059381
NUCKS1,-0.31147375,0.170077976
GPR75-ASB3///ASB3,-0.35636325,0.170138347
SFPQ,-0.4026535,0.170145763
,0.3070125,0.170169284
PMP22,0.4231215,0.170253733
CSDC2,0.292385,0.170303794
,-0.6196115,0.170347374
,-0.386526,0.170351014
,0.37848325,0.17043811
CACNB3,0.2733145,0.170483506
WDFY3-AS2,-0.285122,0.170484224
NARR///RAB34,0.29048725,0.170539457
SRI,-0.54417,0.170546404
RNF122,-0.395952,0.170548135
ELF3,0.29462775,0.170564765
,0.27199525,0.170622736
,0.2847605,0.170680858
WFDC10A,0.26569175,0.170724016
LRRN3,-0.7835105,0.170761856
PSME1,0.44714,0.170766909
ZNF284,-0.3799375,0.170767799
,-0.2706555,0.17078392
,0.40442075,0.1708022
PPP1R8,-0.28528275,0.170816744
XRN2,-0.37618575,0.170822131
ADRM1,0.296271,0.170927035
ATRX,0.2932655,0.170950945
GRB14,0.33405975,0.170957235
MED18,-0.34054825,0.170968833
ZNF425,-0.291087,0.170979293
ARHGAP10,-0.41501725,0.171024342
GFRA4,0.33784625,0.171040639
GAST,0.2923075,0.171079744
RABGAP1,-0.3050405,0.171091211
ASF1A,0.284083,0.171118575
LOC105377774,-0.53663875,0.171139134
HAS3,-0.266538,0.171151154
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,-0.25994675,0.171206928
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,-0.25994675,0.171206928
CRYGS///CRYGS,-0.30380925,0.17121007
CYP2R1,-0.5109555,0.171264752
RAP1GDS1,-0.558102,0.17130194
CIZ1,0.42624575,0.171307497
SLC25A21,0.31630025,0.171328564
FAM175A,-0.61419075,0.171364459
LOC642696,0.28583125,0.171408976
NOB1,-0.447048,0.171448641
FGL2,-0.3111475,0.17149542
MTX1,-0.31359575,0.171581411
,0.2914355,0.171610994
NOL11,-0.39689675,0.171659643
,0.334755,0.171664156
SSRP1,-0.27354825,0.171717113
JAM3,0.519009,0.17172322
,0.28150775,0.171735565
,0.271001,0.17175316
,-0.34029725,0.171781257
ABHD17A,0.3965645,0.171783947
SEPT11,0.3284525,0.171790951
ZBTB4,-0.282954,0.171903219
PRADC1,0.4473315,0.171947022
SMAD2,-0.38952225,0.172006048
,0.31700375,0.172034903
CASP5,-0.68177075,0.172054559
FLJ44874,0.29676975,0.17206958
KRT25,0.37979125,0.172074876
NDUFB3,-0.34256,0.172082753
LOC100509814,0.258372,0.17208303
PYY2,0.408459,0.172105484
C1orf132///MIR29B2,-0.60779075,0.172154328
ALG6,-0.37497225,0.172188982
AHSA1,-0.30640825,0.17242725
ZBTB9///SYNGAP1,0.27322975,0.172442294
LOC202181,0.3061785,0.17244411
,-0.30445875,0.172447129
,-0.27392125,0.172495464
,-0.808871,0.172510911
,-0.31744425,0.172521756
GPC5,0.34781875,0.172565132
FLVCR1,0.39317125,0.172604688
SNORA37,-0.45614125,0.17260988
SESTD1,-0.5180845,0.172647311
,0.2833025,0.172652153
TUBA8,0.32141275,0.172668445
HGFAC,0.27818725,0.172762133
PIAS1,-0.2882625,0.172765682
LINC00965///LINC00965,-0.3723515,0.172831678
ERC1,-0.27176675,0.172871811
EMG1,0.3276635,0.172886812
,-0.31331525,0.172919456
UFM1,0.2698525,0.172974148
,0.40228825,0.173005055
LINC00965///LINC00965,-0.32887275,0.173098826
LINC00965///LINC00965,-0.32887275,0.173098826
,-0.3144105,0.173118269
,-0.301495,0.173146765
CDH4,0.29540175,0.1731622
HSPB6,0.31578425,0.173208925
TVP23A,0.28852575,0.173210151
RPRD1A,-0.44985075,0.173210753
EPHA7,0.27416025,0.173224972
HES7,0.331289,0.173242481
HOXA5,0.3394755,0.173255423
TMEM165,-0.26279,0.173255617
PLA2G5,0.298985,0.173276122
ZBTB7B,-0.31252225,0.173341228
LOC102724428///SIK1,0.27623625,0.173342642
RXRA,0.342715,0.173346799
TIMM10B,0.38880575,0.17342453
,0.26904975,0.173446469
GFRA2,-0.39769525,0.173483016
,0.39464825,0.173501832
FAM89A,0.2772815,0.173513509
NDUFA4L2,0.287617,0.173536291
STRA13,0.285455,0.173541006
SLC3A1,-0.26689575,0.173571656
IAPP,0.2932205,0.173599987
PAGE4,0.31367225,0.173644981
MEP1A,0.29958575,0.173705098
,-0.27457475,0.173744397
LINC00216,-0.27334925,0.173748123
TNFRSF1A,-0.2584525,0.173750851
,-0.3691725,0.173818068
HS3ST6,0.3564565,0.173826153
THAP2,-0.347379,0.17382797
ZNF195,-0.43155975,0.173847528
MIR1-1HG,0.33795925,0.173941558
,-0.285059,0.173943749
UFL1,-0.55109325,0.174003811
RNFT1,-0.4033355,0.174013864
OR7G3,0.3478405,0.17406825
CEP97,-0.55739275,0.174089796
,-0.299807,0.174096282
MAATS1,-0.28980225,0.174169012
,0.27761175,0.174192366
SIGLEC7,0.398261,0.174233547
SKP1,0.45419,0.17428475
,-0.30085075,0.174333062
YPEL2,0.306379,0.174347792
,0.32570275,0.174369351
ARID2,-0.4199625,0.174467799
OR5B3,0.26789625,0.174468373
SCAP,-0.3381665,0.174468636
RFNG,0.29990725,0.174626476
MTOR,-0.303648,0.174645019
GAS6,0.37989975,0.174723143
SUGP2,-0.36216575,0.174735238
RSPRY1,-0.34405925,0.174790707
TTF2,0.324155,0.174873331
OLIG2,0.36804075,0.174959243
TMEM236,0.335201,0.174968786
TMEM236,0.335201,0.174968786
GNAI2,-0.277085,0.174979345
ACAD9,0.40189475,0.174999352
CCR8,0.2599165,0.175015858
ZNF566,-0.4385415,0.175048404
TRIM68,-0.286357,0.175100612
EEF2KMT,0.279441,0.175185195
,-0.27971325,0.175220414
,0.473938,0.175276491
,0.473938,0.175276491
,0.4098385,0.175333622
XCL1,-0.46666025,0.17538311
TMEM151A,0.3359735,0.175431758
FLG2,-0.26533225,0.175447855
FAM27B///FAM27C,0.43539925,0.175495318
C2orf82,0.32986575,0.175502079
CCR3,-1.034741,0.175610523
WHRN,-0.4919385,0.175659952
,-0.3479215,0.175702221
,-0.26492775,0.175710743
ENTPD4,-0.301688,0.175720957
,-0.31435975,0.175777666
ZMAT2,0.41041,0.175843583
,-0.297988,0.175853123
NCR3,0.356758,0.175948316
NCR3,0.356758,0.175948316
NCR3,0.356758,0.175948316
HTRA2,-0.30124475,0.175963255
LRRC39,-0.276517,0.176036492
C2orf88,0.38246875,0.176049842
TPM3P9,0.3167,0.17606566
CALHM1,0.323313,0.176102546
SELO,-0.3554705,0.176314918
NBAS,0.29932575,0.176340878
FSIP2,-0.28663625,0.176352375
,0.29626725,0.176371198
,0.3384025,0.176390301
C19orf73,0.364903,0.176391029
P4HB,-0.2973545,0.176393622
REEP3,-0.3691735,0.176399024
,-0.327455,0.176417943
,0.30319625,0.176423847
CDCA2,0.3444545,0.176427579
SIPA1L2,-0.74414525,0.176493932
SULT1A1,0.488158,0.176511338
MIPOL1,0.30288625,0.176526751
RALA,-0.32889675,0.176619051
KRT7,0.2892485,0.176661813
,0.37879775,0.176699563
FGD5,-0.27333075,0.176734355
C2orf49,-0.3607775,0.17679746
UNKL,-0.2623425,0.176807567
S100A7L2,0.32406775,0.176826326
,-0.28040875,0.176827529
TMEM133,-0.283591,0.176850581
TXN2,0.2716545,0.176859797
,-0.25371075,0.176886574
,-0.25371075,0.176886574
HYLS1,0.27707375,0.176905786
NHS,0.27038175,0.176930074
VDAC3///VDAC3,0.355975,0.176940533
,-0.39842425,0.176979063
,0.31762475,0.177093
,0.352626,0.177101647
,-0.28140375,0.177141551
SLC5A5,0.294509,0.177185137
LOC101929762,-0.30283125,0.177206673
NDUFA7,0.2835255,0.177217915
SLC9A2,0.2821565,0.17723359
MYO1D,0.4683405,0.177235801
,0.25514675,0.177263992
ICAM2,0.3029125,0.177325696
TAS1R1,0.283669,0.177409483
NAB2,0.276474,0.177417691
,-0.303358,0.177451122
ABCC10,0.31221175,0.177471417
DHDH,0.25726225,0.17748223
LINC00965///LINC00965,-0.30817075,0.177516312
LINC00965///LINC00965,-0.30817075,0.177516312
ZNF235,-0.32657775,0.177549567
PSKH2,0.34543425,0.177549862
,0.2752745,0.177681838
NPEPPS,-0.3497825,0.177810895
,-0.311819,0.177862557
DKFZp779M0652,0.37438875,0.177877591
C9orf43,0.27888825,0.177878684
TBCE,0.3050585,0.177882443
MIR31,-0.312595,0.177891894
ADAM10,-0.31593,0.177989067
,0.27568325,0.178060341
RNF146,-0.354348,0.178108296
MCEMP1,-0.40366325,0.178110062
,0.270914,0.178146494
EPS15L1,-0.3150575,0.178188004
,0.34418775,0.178191088
SIGLEC12,0.2636075,0.178231877
SRPK1,-0.4468225,0.178346453
NEO1,-0.2903315,0.178347479
NPM1,-0.456473,0.178383284
AMER1,0.292313,0.178442058
SAXO2,-0.28854325,0.178528827
RPL12,0.35841175,0.178532627
MED27,0.40988525,0.178547031
VKORC1L1,0.27744575,0.17855601
MS4A12,-0.27536125,0.178710007
CD58,-0.429795,0.178710874
NFE2L2,-0.32128,0.178732147
SPOCK2,-0.52521025,0.178748574
SLC25A16,-0.34058625,0.178788062
,0.3093025,0.17880533
,0.272562,0.178809553
,0.2686225,0.17881666
NRSN2,0.27990075,0.178836089
NLRP8,0.32707875,0.178846331
EVI5,-0.60556175,0.178945714
ABCA11P///ZNF141,-0.55453875,0.17897321
HIST1H2AC,-0.269535,0.178974901
OR4K15,0.27173475,0.178980317
RBMXL2,0.31889875,0.179030286
NUDT15,0.29176925,0.1790389
ZNF879,-0.365999,0.179044076
XKR5,0.28236525,0.179047225
LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6///FGF7,-0.2787385,0.179075886
,0.34993075,0.179096377
,0.340262,0.179123746
IKBKAP,-0.36231125,0.179130608
,0.27771275,0.179138526
LPO,0.38065075,0.179189457
NCKAP1L,-0.34647,0.17923961
DLGAP1-AS1,-0.6683805,0.179278467
C3orf79,0.3256155,0.179278808
NACC2,-0.3416265,0.179279559
RECQL4,0.32700675,0.179307721
CCT2,0.3455455,0.179417556
LOC100129476,0.25260875,0.179433379
,0.302291,0.179487022
FCER2,0.54982025,0.179500196
RPL23AP53///RPL23AP87///RPL23AP82///RPL23AP7,-0.3602535,0.179512159
TNFAIP3,-0.56276,0.179534527
,0.30191875,0.179587503
FAM45BP,-0.3494815,0.179627308
,0.27058025,0.179665528
RPL23,-0.4157315,0.179701397
ERN2,0.29929,0.179743905
LRRC47,0.29399575,0.179835355
POLE4,0.306809,0.179891243
FBXO18,-0.32730125,0.179894253
ATP23,0.28068,0.179924698
,-0.34934775,0.179952295
OTUD7A,0.27315525,0.180003175
B3GNT4,0.3226215,0.180149486
DAD1,0.2694875,0.180183681
FAM131B,0.3189275,0.180204283
CSNK1G3,-0.63187325,0.180236112
TMEM8C,0.32039525,0.180274874
HERC2,-0.3746445,0.180354362
ITFG1,-0.344227,0.180363893
UMODL1,0.264986,0.180370856
CYP4A22,0.26821375,0.180442758
SNX1,-0.2909435,0.180450612
FBXO48,-0.451203,0.180496461
POLR2J3///POLR2J2///POLR2J4///POLR2J,-0.3275775,0.180499758
POM121L2,0.316129,0.180540188
,0.377214,0.180597659
,0.31076425,0.180614712
DIAPH1,-0.339985,0.180642619
CCDC134,-0.27303075,0.180689184
CALCRL,0.3575275,0.180760938
LOC101928697,-0.290054,0.180796039
ZNF181,-0.3182845,0.180805921
KCNA3,-0.31142125,0.1808715
ASB2,0.25911325,0.180883639
RAB4B-EGLN2///MIA-RAB4B///RAB4B,0.32309575,0.180915622
POLR2M,0.36927,0.180936341
ZNF667,-0.266494,0.180994995
KCNRG///TRIM13,-0.388141,0.181027669
TP73-AS1,-0.375709,0.18103437
HOXA13,0.28825875,0.181039668
,-0.32867525,0.181064797
,-0.4182265,0.181076171
LDHC,0.2803675,0.181152074
FOXN3,-0.29053,0.181183091
EYA1,0.376884,0.181219156
GBA3,0.29211375,0.181280213
RNASE1,0.8495925,0.181291375
APBA1,0.25747175,0.181355917
GADD45A,-0.52709525,0.18137118
CNOT10,-0.31279275,0.181372172
,0.37859825,0.181411077
,0.3293465,0.181447877
,-0.397441,0.181455147
DEFB129,-0.275866,0.181466501
SCN5A,-0.34633775,0.181467834
PNPLA4,0.27986325,0.181471883
,0.34937075,0.18148764
SNORA74A,-0.4234845,0.18150043
FAM53C,-0.26551525,0.181506985
DHRS13,-0.26108825,0.181540741
SDCCAG3,-0.294468,0.181562587
RPL13P5,0.28988,0.181566067
SIGLEC8,0.268575,0.181685308
IFI44L,1.33248025,0.181859783
KRT39,0.25930625,0.181900533
KRT39,0.25930625,0.181900533
GSK3B,-0.277055,0.181999576
NFAT5,-0.28522,0.182000846
,-0.255295,0.182018406
SLX4IP,-0.425456,0.182057354
,-0.43988275,0.182096129
,0.32973825,0.182103687
LDHB,0.40864275,0.182111603
HIST1H4G,0.2751385,0.182123588
,0.354216,0.182138099
NPM1,-0.450343,0.182155637
,-0.422614,0.182188164
AMBRA1,0.251509,0.182220227
CKMT1A///CKMT1B///CKMT1A///CKMT1B,0.27359325,0.182222748
CKMT1A///CKMT1B///CKMT1A///CKMT1B,0.27359325,0.182222748
,-0.252882,0.18227557
,0.3204745,0.182296346
,0.3204745,0.182296346
,0.31788675,0.182320768
ALG9,0.294539,0.182355106
CYB561D1,-0.25817075,0.182469552
IFNGR1,-0.5086575,0.182492229
OR5AK2,0.28581425,0.1824979
OR5P2,0.32172075,0.182513538
EED,-0.31848525,0.182520559
,0.36195775,0.182557759
SH2D1B,0.444105,0.182621623
,-0.3914235,0.182644329
,-0.272006,0.182660067
HOOK3,-0.375352,0.182661647
ACAD10,-0.2571685,0.182662383
TEX29,-0.27460525,0.182662463
LY96,-0.40304875,0.182694313
PLEKHJ1,0.25648425,0.18269621
LCP1,-0.2791675,0.182714203
GAB2,-0.32356,0.182728737
NCR2,0.32222325,0.182742046
NAP1L4,0.3018015,0.182766582
GCSHP3///LOC729080///LOC641746///GCSH,-0.26705875,0.182809574
STAC,0.3193855,0.182820291
G6PC2,0.31323925,0.182851555
FSD1L,0.31833975,0.182870489
POMP,0.26600875,0.182880545
FOXF1,0.36049725,0.182914694
C5orf45,0.2827405,0.182996497
GMPPB,0.3312855,0.183017637
PABPC5,0.39893025,0.183024587
,0.302503,0.183118563
PTCHD4,-0.344118,0.183126842
,-0.318219,0.183141682
CSPG4P5///CSPG4P1Y,-0.27049825,0.18322365
CSPG4P5///CSPG4P1Y,-0.27049825,0.18322365
POC5,-0.42518875,0.183236407
DNAPTP3,-0.33507275,0.183307206
LPAR1,0.79042525,0.18333681
PPY,0.317345,0.183368164
,-0.36453375,0.183437546
WDR3,-0.487187,0.183460016
,-0.28451525,0.183471598
NUBPL,-0.2763245,0.183475435
,-0.27446275,0.183518207
,-0.3232245,0.183550984
,-0.27298425,0.183574153
BBX,-0.256307,0.183636928
PPP1R16B,0.29258475,0.18364203
NYNRIN,0.38970075,0.183751263
ACTR3BP2///ACTR3BP5,0.29230525,0.183754233
STARD5,-0.3576815,0.183820758
DMKN,0.3247815,0.183848836
AGAP1,0.30693125,0.183889717
UBA7,-0.2608425,0.183896357
,-0.33070025,0.183967222
,0.30512125,0.18397794
KMT2C,-0.2981625,0.184018353
AGA,-0.29137375,0.184102051
KLF2,-0.277465,0.184122235
LOC101060524///DRD5P2///DRD5,0.29685225,0.184146105
HARBI1,0.3803675,0.184213958
,0.27310025,0.184216733
RNF31,-0.305378,0.184258321
LPCAT3,0.284215,0.184266823
GPNMB,0.291167,0.184289283
,0.3450955,0.184306156
AIM2,-0.26206,0.184307236
MAPK8IP3,-0.42067625,0.184308566
PRR14L,-0.31039825,0.184316386
MIR106B,0.26022575,0.184448589
OR51B2,0.271961,0.184473086
ADAM20P1,0.38987525,0.184475758
WDR25,-0.30360625,0.184508981
PGS1,-0.2521675,0.184510686
TCAF2P1///TCAF2,-0.33831275,0.184534119
,0.26213025,0.184583364
,-0.3030875,0.184599142
NANOGNB,-0.26178025,0.184700515
GPR52,0.49738475,0.184704724
CHMP1A,-0.274499,0.184740959
,0.2717865,0.184747007
FIBIN,-0.37691175,0.184759509
GDAP2,-0.29006225,0.184781952
ZNF438///ZNF438,-0.4030325,0.184832686
MBL2,0.297604,0.184837972
NDUFAF2,0.2699605,0.184884618
FKBP14,0.3561635,0.184915836
RNF19B,-0.31076,0.18492013
GDNF,0.29619375,0.184935766
CORO1A,0.3040625,0.184947187
,0.273179,0.184961598
VAPB,-0.2856455,0.184970912
SRY,-0.2558935,0.184971665
EIF2AK2,-0.4461105,0.184990613
GDPD3,-0.34853175,0.185024621
RGL3,-0.25513775,0.185038931
OR4C13,0.37563525,0.185039748
NRXN3,0.28538175,0.185041021
CCL19,0.31354125,0.185042795
ITGAD,-0.26195175,0.18504385
LINC01356,-0.3022315,0.185083622
,-0.30818175,0.185094241
F10,0.292508,0.185104423
FAM99A,0.37010525,0.185145422
,0.2714765,0.18520572
,-0.250833,0.185214227
