"User-added Compound","LINCS Analog","LINCS Analog Name","Similarity"
"60823","LSM-7120","BRD-K20806007",0.51
"60823","LSM-25420","BRD-K71357636",0.51
"60823","LSM-36545","BRD-K42916718",0.51
"60823","LSM-37281","BRD-K00036326-001-01-4",0.51
"60823","LSM-6878","CHEMBL2143863",0.51
"60823","LSM-39462","BRD-K39812290-001-01-5",0.51
"60823","LSM-36562","BRD-K52870470-019-01-9",0.51
"60823","LSM-39105","BRD-K33462580-001-01-4",0.51
"60823","LSM-46082","BRD-K35376105",0.509
"60823","LSM-29369","BRD-K20368781",0.509
"60823","LSM-29576","BRD-K20798215",0.509
"60823","LSM-6234","CHEMBL1434137",0.509
"60823","LSM-30214","BRD-K21143905",0.509
"60823","LSM-38346","BRD-K20065789",0.509
"60823","LSM-39512","BRD-K40628462",0.509
"60823","LSM-41117","BRD-K70673311",0.509
"60823","LSM-21687","BRD-K26025965-001-01-3",0.509
"60823","LSM-21736","BRD-K90319526-001-01-3",0.509
"60823","LSM-21738","BRD-K06816939-001-01-2",0.509
"60823","LSM-21951","BRD-K42686913-001-01-5",0.509
"60823","LSM-30204","BRD-K23232523-001-01-3",0.509
"60823","LSM-39604","BRD-K42307233",0.509
"60823","LSM-21809","BRD-K81210716-001-01-5",0.509
"60823","LSM-21886","BRD-K01042616-001-01-0",0.509
"60823","LSM-21949","MLS003130288",0.509
"60823","LSM-21967","BRD-K88865125-001-01-4",0.509
"60823","LSM-29985","MLS003649979",0.509
"60823","LSM-11767","BRD-K55082119",0.509
"60823","LSM-12128","BRD-K61123818",0.509
"60823","LSM-9013","BRD-K09563163",0.509
"60823","LSM-9909","BRD-K24465470",0.509
"60823","LSM-29378","BRD-K44458042",0.509
"60823","LSM-29624","BRD-K90138084",0.509
"60823","LSM-11843","BRD-K56452877",0.509
"60823","LSM-13544","BRD-K83654676",0.509
"60823","LSM-13652","BRD-K85433055",0.509
"60823","LSM-9738","BRD-K21558506",0.509
"60823","LSM-13368","BRD-K80777319",0.509
"60823","LSM-36531","BRD-K35376105-019-01-2",0.509
"60823","LSM-46116","BRD-K37869460",0.509
"60823","LSM-37799","BRD-K10064333-001-01-5",0.509
"60823","LSM-28704","2-(2,6-Dichlorobenzyl)-6-phenyl-5-piperidino-3(2H)-pyridazinone",0.509
"60823","LSM-5879","Lofepramine",0.509
"60823","LSM-6863","BRD-K00241248",0.509
"60823","LSM-9287","BRD-K14255719",0.509
"60823","LSM-7685","BRD-K62602051",0.509
"60823","LSM-43431","BRD-K82903423",0.509
"60823","LSM-43441","BRD-K95096346",0.509
"60823","LSM-6888","BRD-K02072940",0.509
"60823","LSM-7967","BRD-K87217296",0.509
"60823","LSM-6897","BRD-K02756145",0.509
"60823","LSM-33280","SMR000217585",0.509
"60823","LSM-43421","BRD-K69142462",0.509
"60823","LSM-43423","BRD-K76582515",0.509
"60823","LSM-43365","BRD-K10771753",0.509
"60823","LSM-43406","BRD-K50360395",0.509
"60823","LSM-44744","BRD-K34314104",0.509
"60823","LSM-43366","CHEMBL3188165",0.509
"60823","LSM-43430","CHEMBL3182162",0.509
"60823","LSM-11456","BRD-K49860242",0.509
"60823","LSM-8959","BRD-K08750028",0.509
"60823","LSM-9752","BRD-K21796872",0.509
"60823","LSM-10438","BRD-K33044853",0.509
"60823","LSM-10480","BRD-K33881003",0.509
"60823","LSM-13567","CHEMBL2358155",0.509
"60823","LSM-8684","BRD-K04153348",0.509
"60823","LSM-9984","BRD-K25577594",0.509
"60823","LSM-10813","BRD-K39321814",0.509
"60823","LSM-12106","BRD-K60804903",0.509
"60823","LSM-13480","BRD-K82736385",0.509
"60823","LSM-13511","BRD-K83147038",0.509
"60823","LSM-44713","BRD-K20449903",0.509
"60823","LSM-44667","BRD-K00842536",0.509
"60823","LSM-37841","BRD-K11071576",0.509
"60823","LSM-40561","BRD-K60172814",0.509
"60823","LSM-41027","BRD-K69048063",0.509
"60823","LSM-41256","BRD-K73423175",0.509
"60823","LSM-41650","BRD-K80236176",0.509
"60823","LSM-42208","BRD-K90463980",0.509
"60823","LSM-42596","BRD-K98245706",0.509
"60823","LSM-42603","BRD-K98370047",0.509
"60823","LSM-42463","BRD-K95695488",0.509
"60823","LSM-38261","BRD-K18483660",0.509
"60823","LSM-38763","BRD-K27425684",0.509
"60823","LSM-38413","BRD-K21136828",0.509
"60823","LSM-41241","BRD-K73143149",0.509
"60823","LSM-42063","BRD-K87920770",0.509
"60823","LSM-42653","BRD-K99438709",0.509
"60823","LSM-44784","BRD-K50827439",0.509
"60823","LSM-44766","BRD-K42919101",0.509
"60823","LSM-44883","BRD-K85297392",0.509
"60823","LSM-16457","SMR000040078",0.509
"60823","LSM-44714","BRD-K20658410",0.509
"60823","LSM-42166","BRD-K89824424",0.509
"60823","LSM-40987","CHEMBL2362639",0.509
"60823","LSM-38882","CHEMBL2360443",0.509
"60823","LSM-13904","BRD-K88995397",0.509
"60823","LSM-10938","BRD-K41326905",0.509
"60823","LSM-13719","BRD-K86375847",0.509
"60823","LSM-39630","BRD-K42951169",0.509
"60823","LSM-39947","SCHEMBL17783975",0.509
"60823","LSM-14363","BRD-K96646082",0.509
"60823","LSM-11281","BRD-K46732958",0.509
"60823","LSM-12333","BRD-K63964021",0.509
"60823","LSM-10556","BRD-K35455895",0.509
"60823","LSM-11677","BRD-K53283295",0.509
"60823","LSM-12654","BRD-K69317358",0.509
"60823","LSM-12830","BRD-K71855031",0.509
"60823","LSM-13446","BRD-K82121314",0.509
"60823","LSM-43455","CHEMBL3186779",0.509
"60823","LSM-41907","CHEMBL2135159",0.508
"60823","LSM-44145","AMBCB6339304",0.505
"60823","LSM-45292","TAS-103 (dihydrochloride)",0.505
"60823","LSM-2601","MLS000082430",0.505
"60823","LSM-2754","KUC103898N",0.505
"60823","LSM-4567","3,4'-Dimethoxyflavone",0.505
"60823","LSM-20423","4-((Benzyl(methyl)amino)methyl)-7-hydroxy-8-methyl-2H-chromen-2-one",0.505
"60823","LSM-24092","MLS000591681",0.505
"60823","LSM-24268","MLS000040829",0.505
"60823","LSM-25688","SMR000059754",0.505
"60823","LSM-5305","Valdecoxib",0.505
"60823","LSM-18411","T5327032",0.505
"60823","LSM-24498","BAS 05170279",0.505
"60823","LSM-2755","2-Cyano-3-(3,4-dihydroxyphenyl)-n-phenylprop-2-enamide",0.505
"60823","LSM-2430","Indirubin-3'monoxime",0.505
"60823","LSM-18468","MLS000552808",0.505
"60823","LSM-20333","SMR000046601",0.505
"60823","LSM-42942","Tyrphostin AG-494",0.505
"60823","LSM-43998","MLS000583463",0.505
"60823","LSM-44866","BRD-K81261525",0.505
"60823","LSM-3627","Staurosporine Aglycon",0.505
"60823","LSM-4575","NSC119236",0.505
"60823","LSM-15225","ZINC04423993",0.505
"60823","LSM-34586","BDBM37837",0.505
"60823","LSM-21086","SMR000026430",0.505
"60823","LSM-26194","SMR000175975",0.505
"60823","LSM-26006","MLS000110803",0.505
"60823","LSM-28616","MLS000089444",0.505
"60823","LSM-18391","SMR000076772",0.505
"60823","LSM-19894","MLS000096800",0.505
"60823","LSM-34826","SMR000045762",0.505
"60823","LSM-16800","AC1NYE8I",0.505
"60823","LSM-44489","11K-381S",0.505
"60823","LSM-45844","CEP-701",0.505
"60823","LSM-2483","SR-02000000448",0.505
"60823","LSM-2924","792173-99-0",0.505
"60823","LSM-25727","SMR000177232",0.505
"60823","LSM-24181","AC1M4GDS",0.505
"60823","LSM-21006","AC1LLLDX",0.505
"60823","LSM-21193","T5285439",0.505
"60823","LSM-21199","1-Methyl-3-phenylpyrazino[1,2-a]benzimidazole",0.505
"60823","LSM-18451","AC1N8OC7",0.505
"60823","LSM-28082","AC1MERPE",0.505
"60823","LSM-1231","Lestaurtinib",0.505
"60823","LSM-27177","ZINC03208149",0.505
"60823","LSM-28343","AC1LGQUN",0.505
"60823","LSM-1059","AZD-6482",0.505
"60823","LSM-31401","AC1NTZZL",0.505
"60823","LSM-15227","AC1MUS4J",0.505
"60823","LSM-15394","CHEMDIV2_008077",0.505
"60823","LSM-16244","MLS000879883",0.505
"60823","LSM-16933","MLS000095675",0.505
"60823","LSM-18383","SMR000073061",0.505
"60823","LSM-18947","BAS 08197510",0.505
"60823","LSM-19240","MLS000098510",0.505
"60823","LSM-20335","SMR000147520",0.505
"60823","LSM-20549","SMR000028220",0.505
"60823","LSM-20638","MLS000767700",0.505
"60823","LSM-20738","MLS000949974",0.505
"60823","LSM-20761","2-Ethoxy-n-[4-(4-methyl-pyrimidin-2-ylsulfamoyl)-phenyl]-benzamide",0.505
"60823","LSM-33424","MLS000540802",0.505
"60823","LSM-33308","MLS-0067115.0001",0.505
"60823","LSM-43857","MLS000575987",0.505
"60823","LSM-43920","AC1NVUYH",0.505
"60823","LSM-44000","AC1NVVSQ",0.505
"60823","LSM-44016","4,6-Distyryl-pyrimidine",0.505
"60823","LSM-44183","MLS001211833",0.505
"60823","LSM-27788","MLS000098339",0.505
"60823","LSM-6773","BRD-K37357652",0.505
"60823","LSM-24474","MLS000090534",0.505
"60823","LSM-26230","F1862-0246",0.505
"60823","LSM-27819","T5244189",0.505
"60823","LSM-28518","MLS001167010",0.505
"60823","LSM-12611","BRD-K68554461",0.505
"60823","LSM-31430","MLS000582597",0.505
"60823","LSM-32053","AC1LGAVW",0.505
"60823","LSM-32883","MLS000068431",0.505
"60823","LSM-32861","SMR000249242",0.505
"60823","LSM-11186","BRD-K45319854",0.505
"60823","LSM-6770","BRD-K07107626",0.505
"60823","LSM-43687","F0750-0327",0.505
"60823","LSM-43688","MLS000715043",0.505
"60823","LSM-46145","BRD-K72583129",0.505
"60823","LSM-1116","PF431396",0.505
"60823","LSM-2498","CHEMBL1705549",0.505
"60823","LSM-2734","KUC104235N",0.505
"60823","LSM-33060","T0507-7320",0.505
"60823","LSM-1200","869288-64-2",0.505
"60823","LSM-8902","BRD-K07852637",0.505
"60823","LSM-22813","STK872973",0.505
"60823","LSM-24276","T0515-3791",0.505
"60823","LSM-10671","BRD-K37088230",0.505
"60823","LSM-10779","BRD-K38796873",0.505
"60823","LSM-16900","F3394-0700",0.505
"60823","LSM-17424","SMR000044224",0.505
"60823","LSM-8853","BRD-K07244661",0.505
"60823","LSM-9301","BRD-K14415573",0.505
"60823","LSM-8795","BRD-K06280926",0.505
"60823","LSM-11488","BRD-K50266413",0.505
"60823","LSM-11857","BRD-K56731825",0.505
"60823","LSM-33496","N'-benzoyl-5-(3,5-dichlorophenoxy)-2-furohydrazide",0.505
"60823","LSM-43270","AC1NXRFO",0.505
"60823","LSM-37826","BRD-K10749532",0.505
"60823","LSM-37302","BRD-K00403046",0.505
"60823","LSM-44544","BRD-K18433151-019-01-5",0.505
"60823","LSM-4063","SCHEMBL1675177",0.505
"60823","LSM-4873","ASN 04482516",0.505
"60823","LSM-36039","BRD-K67689282",0.505
"60823","LSM-36596","BRD-K87939627",0.505
"60823","LSM-33458","BRD-A07935941",0.505
"60823","LSM-35217","BRD-K06486611",0.505
"60823","LSM-35847","BRD-K48681121",0.505
"60823","LSM-32279","ST50029782",0.505
"60823","LSM-18672","MLS000050867",0.505
"60823","LSM-25336","BRD-K92579151",0.505
"60823","LSM-25388","BRD-K54505405",0.505
"60823","LSM-25404","BRD-K37565594",0.505
"60823","LSM-25573","BRD-K79067166",0.505
"60823","LSM-25602","BRD-K72694472",0.505
"60823","LSM-34815","ST50675471",0.505
"60823","LSM-35188","CHEMBL2358604",0.505
"60823","LSM-35561","CHEMBL2138266",0.505
"60823","LSM-25591","BRD-K79222179",0.505
"60823","LSM-25366","BRD-K36563688",0.505
"60823","LSM-25377","BRD-K02204058",0.505
"60823","LSM-36504","BRD-K19112099-019-01-9",0.505
"60823","LSM-41536","BRD-K78132017",0.505
"60823","LSM-18579","MLS000775165",0.505
"60823","LSM-7517","BRD-K51803154",0.505
"60823","LSM-7545","BRD-K53792011",0.505
"60823","LSM-24635","T0518-5636",0.505
"60823","LSM-12003","BRD-K59176197",0.505
"60823","LSM-7612","BRD-K57537921",0.505
"60823","LSM-7852","BRD-K77282409",0.505
"60823","LSM-8929","BRD-K08306736",0.505
"60823","LSM-9253","CHEMBL2355314",0.505
"60823","LSM-12488","BRD-K66646581",0.505
"60823","LSM-13754","BRD-K86846131",0.505
"60823","LSM-10340","BRD-K31556224",0.505
"60823","LSM-7995","CHEMBL2132046",0.505
"60823","LSM-8081","MLS003130182",0.505
"60823","LSM-16548","CHEMBL2358139",0.505
"60823","LSM-17046","STK300531",0.505
"60823","LSM-7095","BRD-K19147816",0.505
"60823","LSM-9578","BRD-K19108281",0.505
"60823","LSM-10262","BRD-K30436233",0.505
"60823","LSM-33130","MLS000698896",0.505
"60823","LSM-11802","BRD-K55713064",0.505
"60823","LSM-13485","BRD-K82794234",0.505
"60823","LSM-13895","BRD-K88908047",0.505
"60823","LSM-14378","BRD-K96900359",0.505
"60823","LSM-13461","BRD-K82365559",0.505
"60823","LSM-39869","MLS003129090",0.505
"60823","LSM-30828","BRD-K80782159",0.505
"60823","LSM-30618","BRD-K13679727",0.505
"60823","LSM-30808","BRD-K68301602",0.505
"60823","LSM-16830","SMR000067751",0.505
"60823","LSM-22601","BRD-K68744630-001-01-3",0.505
"60823","LSM-25448","MLS003130141",0.505
"60823","LSM-9058","BRD-K10429990",0.505
"60823","LSM-6319","Garcinol",0.505
"60823","LSM-12306","BRD-K63651474",0.505
"60823","LSM-9312","BRD-K14558018",0.505
"60823","LSM-25365","BRD-K19389825",0.505
"60823","LSM-25415","BRD-K29469525",0.505
"60823","LSM-25563","BRD-K26852477",0.505
"60823","LSM-30637","BRD-K10459843",0.505
"60823","LSM-30684","BRD-K39390441",0.505
"60823","LSM-30850","BRD-K87790666",0.505
"60823","LSM-30898","BRD-K60069399",0.505
"60823","LSM-9478","BRD-K17491544",0.505
"60823","LSM-13032","BRD-K75199888",0.505
"60823","LSM-14037","BRD-K91188527",0.505
"60823","LSM-25480","BRD-K60030763",0.505
"60823","LSM-25356","BRD-K81001899",0.505
"60823","LSM-25357","BRD-K46599443",0.505
"60823","LSM-25447","BRD-K45010872",0.505
"60823","LSM-17848","BRD-K62650632",0.505
"60823","LSM-7279","CHEMBL2130662",0.505
"60823","LSM-7537","CHEMBL2138884",0.505
"60823","LSM-7261","BRD-K31786211",0.505
"60823","LSM-7516","BRD-K51791261",0.505
"60823","LSM-7530","BRD-K52654243",0.505
"60823","LSM-19135","AC1ND7G2",0.505
"60823","LSM-11949","BRD-K58360282",0.505
"60823","LSM-7116","BRD-K20119687",0.505
"60823","LSM-7601","BRD-K57082361",0.505
"60823","LSM-7638","BRD-K59730983",0.505
"60823","LSM-10754","BRD-K38431902",0.505
"60823","LSM-10976","BRD-K41944296",0.505
"60823","LSM-10586","BRD-K35928056",0.505
"60823","LSM-32975","SMR000620201",0.505
"60823","LSM-9525","BRD-K18306851",0.505
"60823","LSM-9982","BRD-K25564095",0.505
"60823","LSM-10791","BRD-K39006362",0.505
"60823","LSM-3215","R-59022",0.504
"60823","LSM-11210","BRD-K45571747",0.504
"60823","LSM-11297","BRD-K47024121",0.504
"60823","LSM-11558","BRD-K51181663",0.504
"60823","LSM-9183","BRD-K12738359",0.504
"60823","LSM-12461","BRD-K66142238",0.504
"60823","LSM-14318","CHEMBL2355396",0.504
"60823","LSM-14509","BRD-K99026889",0.504
"60823","LSM-10575","BRD-K35769695",0.504
"60823","LSM-11941","BRD-K58189273",0.504
"60823","LSM-12013","BRD-K59324394",0.504
"60823","LSM-12301","BRD-K63591202",0.504
"60823","LSM-12343","BRD-K64127467",0.504
"60823","LSM-13773","BRD-K87159745",0.504
"60823","LSM-6843","CHEMBL2355554",0.504
"60823","LSM-6845","CHEMBL2357503",0.504
"60823","LSM-1024","TAE-684",0.504
"60823","LSM-22242","BRD-K95591629",0.504
"60823","LSM-11653","BRD-K52846581",0.504
"60823","LSM-8809","CHEMBL2361739",0.504
"60823","LSM-10199","CHEMBL2359871",0.504
"60823","LSM-10896","BRD-K40454949",0.504
"60823","LSM-10581","CHEMBL2362635",0.504
"60823","LSM-19372","SMR000172902",0.504
"60823","LSM-22100","BRD-K81660107",0.504
"60823","LSM-22224","BRD-K99038919",0.504
"60823","LSM-6840","SCHEMBL16984312",0.504
"60823","LSM-22166","BRD-K10494344",0.504
"60823","LSM-22189","BRD-K00976973",0.504
"60823","LSM-22195","BRD-K75177817",0.504
"60823","LSM-22102","BRD-K55142307",0.504
"60823","LSM-39392","BRD-K38586507",0.504
"60823","LSM-39018","BRD-K31928320",0.504
"60823","LSM-38993","BRD-K31593641",0.504
"60823","LSM-37840","BRD-K11006288",0.504
"60823","LSM-25762","AH-262/41702239",0.504
"60823","LSM-40821","BRD-K65081680",0.504
"60823","LSM-38562","BRD-K23657553",0.504
"60823","LSM-39064","BRD-K32585359",0.504
"60823","LSM-38938","BRD-K30509186",0.504
"60823","LSM-42030","BRD-K87367419",0.504
"60823","LSM-43919","SMR000046233",0.5
"60823","LSM-44057","AC1O1NDE",0.5
"60823","LSM-44190","MLS000731403",0.5
"60823","LSM-19585","MLS000101480",0.5
"60823","LSM-44350","AC1LXMKB",0.5
"60823","LSM-44156","ST50132484",0.5
"60823","LSM-44219","STK076413",0.5
"60823","LSM-20750","F2019-0116",0.5
"60823","LSM-44516","SMR000041977",0.5
"60823","LSM-45224","SCH772984",0.5
"60823","LSM-1162","NVP-AUY922",0.5
"60823","LSM-29866","BRD-K61912055",0.5
"60823","LSM-29793","BRD-K41538715",0.5
"60823","LSM-29809","BRD-K95068765",0.5
"60823","LSM-7953","BRD-K86420846",0.5
"60823","LSM-1792","CHEMBL3182318",0.5
"60823","LSM-20849","T0509-6890",0.5
"60823","LSM-30832","BRD-K06873288",0.5
"60823","LSM-30956","BRD-K28446462",0.5
"60823","LSM-30882","BRD-K66605600",0.5
"60823","LSM-30951","BRD-K63800697",0.5
"60823","LSM-30773","BRD-K19579217",0.5
"60823","LSM-30785","BRD-K24070365",0.5
"60823","LSM-44613","MW-STK33-97",0.5
"60823","LSM-3439","KUC104488",0.5
"60823","LSM-15496","AC1LUHJ9",0.5
"60823","LSM-3921","KUC104145",0.5
"60823","LSM-28130","BDBM52845",0.5
"60823","LSM-4806","Tubastatin A",0.5
"60823","LSM-2084","MLS003568140",0.5
"60823","LSM-17634","BRD-K01754917",0.5
"60823","LSM-31459","AC1NI9DD",0.5
"60823","LSM-34341","BRD-K27599706",0.5
"60823","LSM-34342","BRD-K16047442",0.5
"60823","LSM-34359","BRD-K89423851",0.5
"60823","LSM-34549","BRD-K46715415",0.5
"60823","LSM-34555","BRD-K03540982",0.5
"60823","LSM-34559","BRD-K52977489",0.5
"60823","LSM-35609","BRD-K26872015",0.5
"60823","LSM-35652","BRD-K31393518",0.5
"60823","LSM-36247","BRD-K88494268",0.5
"60823","LSM-24354","BAS 07778938",0.5
"60823","LSM-2708","SMR000178575",0.5
"60823","LSM-37538","BRD-K05001416",0.5
"60823","LSM-33346","AC1O9940",0.5
"60823","LSM-37602","BRD-K06064877",0.5
"60823","LSM-44376","MLS000693152",0.5
"60823","LSM-40358","BRD-K56222361",0.5
"60823","LSM-38501","BRD-K22674439",0.5
"60823","LSM-39483","BRD-K40160468",0.5
"60823","LSM-39699","BRD-K44036769",0.5
"60823","LSM-40032","BRD-K49866472",0.5
"60823","LSM-40046","BRD-K50058777",0.5
"60823","LSM-40280","BRD-K55004655",0.5
"60823","LSM-40201","BRD-K53315742",0.5
"60823","LSM-40535","BRD-K59722258",0.5
"60823","LSM-40942","BRD-K67392692",0.5
"60823","LSM-41911","BRD-K85069227",0.5
"60823","LSM-42415","BRD-K94809766",0.5
"60823","LSM-41641","BRD-K80092909",0.5
"60823","LSM-7216","CHEMBL2357757",0.5
"60823","LSM-6442","Kinome_3629",0.5
"60823","LSM-19206","AC1NETBZ",0.5
"60823","LSM-1558","SID7969543",0.5
"60823","LSM-7399","CHEMBL2356190",0.5
"60823","LSM-2482","Rofecoxib",0.5
"60823","LSM-3933","ASN 04482680",0.5
"60823","LSM-2611","3-(4-Methoxyphenyl)-4-oxo-4H-chromene-5,7-diyl diacetate",0.5
"60823","LSM-5575","Diplosalsalate",0.5
"60823","LSM-7568","CHEMBL2358148",0.5
"60823","LSM-36982","Surinabant",0.5
"60823","LSM-24620","AC1N7GLF",0.5
"60823","LSM-7023","BRD-K12942263",0.5
"60823","LSM-7965","BRD-K87087278",0.5
"60823","LSM-20968","Diacylglycerol Kinase Inhibitor II",0.5
"60823","LSM-20991","2F-065",0.5
"60823","LSM-34528","BRD-K77518191",0.5
"60823","LSM-34529","BRD-K66838902",0.5
"60823","LSM-21101","SMR000065428",0.5
"60823","LSM-34406","BRD-K35308744",0.5
"60823","LSM-34410","BRD-K57271749",0.5
"60823","LSM-34411","BRD-K77498991",0.5
"60823","LSM-34303","BRD-K91467861",0.5
"60823","LSM-35802","BRD-K45153693",0.5
"60823","LSM-35340","BRD-K12077693",0.5
"60823","LSM-36653","BRD-K11181277",0.5
"60823","LSM-36253","BRD-K89194869",0.5
"60823","LSM-35871","BRD-K51363316",0.5
"60823","LSM-37391","BRD-K02109522",0.5
"60823","LSM-37307","BRD-K00458136",0.5
"60823","LSM-37085","BML-284",0.5
"60823","LSM-37842","BRD-K11093795",0.5
"60823","LSM-37853","BRD-K11366122",0.5
"60823","LSM-37872","BRD-K11746559",0.5
"60823","LSM-37880","BRD-K11911738",0.5
"60823","LSM-22664","BAS 08208996",0.5
"60823","LSM-37767","BRD-K09388706",0.5
"60823","LSM-22825","SMR000022478",0.5
"60823","LSM-39344","BRD-K37631226",0.5
"60823","LSM-22910","AC1LZBAF",0.5
"60823","LSM-40292","BRD-K55185663",0.5
"60823","LSM-41395","BRD-K75772012",0.5
"60823","LSM-42044","BRD-K87520488",0.5
"60823","LSM-23820","CHEMBL428909",0.5
"60823","LSM-42191","BRD-K90184854",0.5
"60823","LSM-24194","SMR000061613",0.5
"60823","LSM-24519","MLS000082037",0.5
"60823","LSM-24410","Ethyl 5-[(2-chlorophenyl)sulfanyl]-3-(4-methylphenyl)-1,2,4-triazine-6-carboxylate",0.5
"60823","LSM-21537","BRD-K78648432-001-01-4",0.5
"60823","LSM-33001","ZINC04867024",0.5
"60823","LSM-31173","BRD-K48671182-001-01-5",0.5
"60823","LSM-26303","SMR000011765",0.5
"60823","LSM-26309","AC1O9KMS",0.5
"60823","LSM-27063","ST033793",0.5
"60823","LSM-27597","MLS000568870",0.5
"60823","LSM-10859","BRD-K39892211",0.5
"60823","LSM-5995","Darifenacin",0.5
"60823","LSM-28204","SMR000155572",0.5
"60823","LSM-28088","MLS000091984",0.5
"60823","LSM-11131","BRD-K44341698",0.5
"60823","LSM-11577","CHEMBL3184601",0.5
"60823","LSM-28582","2,5-Bis(3,5-dimethyl-1-phenyl-1H-pyrazol-4-yl)-1,3,4-oxadiazole",0.5
"60823","LSM-7980","CHEMBL2359930",0.5
"60823","LSM-28604","SMR000063978",0.5
"60823","LSM-32839","AC1NZEBQ",0.5
"60823","LSM-11276","BRD-K46661156",0.5
"60823","LSM-28680","MLS000724617",0.5
"60823","LSM-16624","SMR000004363",0.5
"60823","LSM-16283","SMR000193358",0.5
"60823","LSM-11590","BRD-K51703152",0.5
"60823","LSM-17218","3-(3-Oxo-4-phenethyl-3,4-dihydro-quinoxalin-2-yl)-propionic acid",0.5
"60823","LSM-31285","SMR000063430",0.5
"60823","LSM-18548","AC1LD9DN",0.5
"60823","LSM-31353","F0656-1165",0.5
"60823","LSM-18861","MLS000027148",0.5
"60823","LSM-20388","ZINC03901813",0.5
"60823","LSM-20883","5-(4-Fluoro-phenyl)-3-furan-2-yl-1-phenyl-4,5-dihydro-1H-pyrazole",0.5
"60823","LSM-24166","MLS000580695",0.5
"60823","LSM-8056","BRD-K94534355",0.5
"60823","LSM-7636","BRD-K59551872",0.5
"60823","LSM-7552","BRD-K53985154",0.5
"60823","LSM-7559","BRD-K54419202",0.5
"60823","LSM-32339","ST50110923",0.5
"60823","LSM-32421","N-(2,3-Dihydro-1,4-benzodioxin-6-yl)-2-{[4-(furan-2-ylmethyl)-5-(phenoxymethyl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",0.5
"60823","LSM-32446","AC1OB1E5",0.5
"60823","LSM-32530","SMR000142915",0.5
"60823","LSM-32658","ST007932",0.5
"60823","LSM-32757","MLS000582692",0.5
"60823","LSM-32786","SMR000186640",0.5
"60823","LSM-16432","MLS000402296",0.5
"60823","LSM-8990","BRD-K09301754",0.5
"60823","LSM-27058","BRD-A01759464",0.5
"60823","LSM-6841","BRD-K57064803",0.5
"60823","LSM-7153","BRD-K23304679",0.5
"60823","LSM-8236","BRD-K42899395",0.5
"60823","LSM-9983","BRD-K25566775",0.5
"60823","LSM-9642","BRD-K19995377",0.5
"60823","LSM-8908","CHEMBL2359916",0.5
"60823","LSM-2454","SU-4312",0.5
"60823","LSM-15369","Ethyl 2-methyl-4-phenylquinoline-3-carboxylate",0.5
"60823","LSM-45581","Lenvatinib (E7080)",0.5
"60823","LSM-1103","Staurosporine",0.5
"60823","LSM-7981","CHEMBL2359470",0.5
"60823","LSM-8015","CHEMBL2356894",0.5
"60823","LSM-12157","BRD-K61519793",0.5
"60823","LSM-11784","BRD-K55345900",0.5
"60823","LSM-12094","BRD-K60667054",0.5
"60823","LSM-12599","BRD-K68368772",0.5
"60823","LSM-11185","CHEMBL2132939",0.5
"60823","LSM-11208","CHEMBL2356856",0.5
"60823","LSM-11218","CHEMBL2362001",0.5
"60823","LSM-14179","BRD-K93736495",0.5
"60823","LSM-45676","",0.5
"60823","LSM-16275","MLS000674775",0.5
"60823","LSM-16484","MLS000558217",0.5
"60823","LSM-16807","F3385-1191",0.5
"60823","LSM-15137","BRD-K35616093",0.5
"60823","LSM-42921","Pfmrk inhibitor, wr 216174",0.5
"60823","LSM-16958","ST070995",0.5
"60823","LSM-17128","SMR000177791",0.5
"60823","LSM-17333","MLS000855932",0.5
"60823","LSM-43459","BRD-K27433204",0.5
"60823","LSM-17411","AC1LDCR3",0.5
"60823","LSM-44566","SCHEMBL15422014",0.5
"60823","LSM-18603","ASN 06217352",0.5
"60823","LSM-18890","6-Methyl-indolo[1,2-c]quinazolin-12-ylamine",0.5
"60823","LSM-44167","BRD-K82779934-001-01-4",0.5
"60823","LSM-19558","ZINC04295210",0.5
"60823","LSM-19693","MLS000036256",0.5
"60823","LSM-19766","SMR000082427",0.5
"60823","LSM-20328","SMR000047872",0.5
"60823","LSM-27075","AC1NK9U3",0.5
"60823","LSM-20450","MLS000331323",0.5
"60823","LSM-29687","BRD-K04695993",0.5
"60823","LSM-29738","BRD-K45095313",0.5
"60823","LSM-31133","BRD-K79501199",0.5
"60823","LSM-20878","ST50018011",0.5
"60823","LSM-31207","AC1NPIQ0",0.5
"60823","LSM-30964","BRD-K48782834",0.5
"60823","LSM-31031","BRD-K05602812",0.5
"60823","LSM-31070","BRD-K58408512",0.5
"60823","LSM-31074","BRD-K88802328",0.5
"60823","LSM-32860","ZINC02362359",0.5
"60823","LSM-32863","MLS000054542",0.5
"60823","LSM-3525","IN1048",0.5
"60823","LSM-32626","ST50676259",0.5
"60823","LSM-4619","5-Benzyl-5H-[1,2,4]triazino[5,6-b]indole-3-thiol",0.5
"60823","LSM-22741","CID 40785577",0.5
"60823","LSM-19784","AC1N6OBK",0.5
"60823","LSM-32966","MLS000871744",0.5
"60823","LSM-9382","BRD-K15955205",0.5
"60823","LSM-6821","SCHEMBL16980377",0.5
"60823","LSM-6297","NCGC00346967-01",0.5
"60823","LSM-1984","MLS002276535",0.5
"60823","LSM-20885","AC1LZ98B",0.5
"60823","LSM-34714","CID 40785828",0.5
"60823","LSM-9995","BRD-K25799352",0.5
